,desc,location,size,value
473,Nyayo Embakasi houses for sale in Nairobi Kenya in a secure gated community. The Nyayo Embakasi property for sale in Kenya is...,"Nyayo Estate, Embakasi, Embakasi, Nairobi",3,13500000
484,Situated in the most sought after neighborhood in Nyayo Estate is this well maintained 3 bedroom apartment that comprises of: -Sp...,"Nyayo, Nairobi",3,8500000
486,This is a spacious 3 bedroom master en suite in Ongata Rongai. It is in a gated community. It has spacious rooms...,"Ongata Rongai, Nairobi",3,6500000
490,A cozy 3 bedroom house tucked within the heart of South C within a private gated community with good security. This is...,"South C, Nairobi",3,18000000
493,1. Master bedroom is en suite along with one other bedroom. Other bedroom has an external bathroom. All rooms come with spacious....,"Ndemi Ln Woodley, Kilimani, Nairobi",3,26500000
515,This is a 3 bedroom master en suite in Ongata Rongai near the SGR Station. It is app 300 m off the...,"Ongata Rongai, Nairobi",3,5500000
525,This is a nice 3 bedroom master en suite in Ongata Rongai. It is in a gated community of 12 similar units.,"Ongata Rongai, Nairobi",3,5600000
535,"Located in Ongata rongai, nkoroi suburb in the serenity, gated secured community The estate comprises of 3 br bungalows, Modern f...","nkoroi road, Ongata Rongai, Nairobi",3,5600000
540,"Nestled in a cul-de-sac, in one of the most sought after estates in south B is this, well taken care of 3bed...","Plainsview Estate Phase 5, South B, Nairobi",3,22000000
542,This homely 3 bedroom bungalow is situated in an established neighborhood that enjoys easy access. It is situated 200metres from ...,"Ongata Rongai, Nairobi",3,5800000
543,-Off Kamiti Rd opposite Jacaranda estate seated on 1/4 an acre -Easy access to Northern bypass. -Master ensuite -Garden & well ma...,"Kiamumbi, Nairobi",3,16000000
563,Spacious and lovely house in a secure gated community strategically located in View Park Mlolongo which is 20 km from Nairobi's c...,"A 104 Mlolongo, Mlolongo, Nairobi",3,9500000
579,This is an excellent 3 bedroom 2 en suite in Ongata Rongai. It has very spacious bedrooms with in built wardrobes. It...,"Ongata Rongai, Nairobi",3,7600000
584,Three bedroom maisonette two ensuite with dsq in a gated community,"mombasa road, Mlolongo, Nairobi",3,9500000
590,Spacious 3 bedroom plus sq for sale Gitanga road Valley arcade. Asking 13m.,"Valley Arcade, Nairobi",3,13000000
595,Features -all ensuite -garden -pantry -stand alone -parking,"32 Bendera Ln, Spring Valley, Nairobi",3,90000000
603,"This is a very nice 3 bedroom house, one en suite with a separate bathroom. The house is on a half an...","Off Kikuyu - Ndenderu road, Lower Kabete, Nairobi",3,15000000
615,Beautiful 3 BR house in Ongata Rongai - Nkoroi along Rongai - Kiserian highway. Has high quality finishes . All rooms are...,"Ongata Rongai, Nairobi",3,6800000
616,3 bedroom plus sq apartment for sale in Lavington. Property features: -Spacious bedroom and all ensuite. -Back up generator. - Bo...,"Lavington, Nairobi",3,28000000
620,We are selling 3 bedroom bungalow in Ongata rongai near Ack Good Shepherd Emmanuel road 400m from Rongai Kiserian Road. This home...,"Ongata Rongai, Nairobi",3,5800000
648,"This property for sale in Nairobi Langata has three bedrooms, 3 toilets and a self contained servant quarter. It also has suffici...","Block C Mugumoini, Langata, Nairobi",3,17500000
652,"This is a classic 3 bedroom master en-suite in Ongata Rongai -Rimpa in a gated community of similar units, There is a...","Rimpa area-Ongata Rongai, Ongata Rongai, Nairobi",3,5500000
663,This homely 3 bedroom bungalow is nestled on 1/8 acre in an established neighborhood. It comprises of: -200 metres from tarmac -S...,"Ongata Rongai, Nairobi",3,5800000
668,"Very spacious 3 BR house in Ongata Rongai - Rimpa. All rooms are quite spacious including the sitting area , kitchen, dinning...","Ongata Rongai, Nairobi",3,6000000
671,Very beautiful 3 BR Houses in Ongata Rongai just 400m from Rongai - Kiserian highway. Are in an exclusive location with very...,"Ongata Rongai, Nairobi",3,5600000
680,The property’s greatest appeal is its potential for redevelopment given its proximity to the CBD. A number of old buildings have ...,"Langata Rd Nairobi West, Nairobi West, Nairobi",3,30000000
685,This is a 3 br house sitting on an 1/8 acre plot. It is about 1 km from tarmac to wangige. The...,"Off kikuyu - Ndenderu rd chura, Kabete, Nairobi",3,5500000
692,This is a nice 3 bedroom master en suite in Ongata Rongai n ear the Tuskys Chap Chap. It has been occupied...,"Ongata Rongai, Nairobi",3,5800000
695,"Description: A uniquely situated double storey house, overlooking Windsor having the benefit of the Windsor security. One of the ...","Windsor, Ridgeways, Nairobi",3,160000000
701,"3 bedrooms mainsonate with deterched sq, on 0. 0717 of an acre at Ngei 11estate.","Langata road, Langata, Nairobi",3,16000000
713,"This is a spacious three bedroom apartment located in South B, Golden Gate estate. It has its own compound with four separate...","Golden Gate Estate, South B, Nairobi",3,25000000
723,Maisonette for sale. ? Three bedroom ? Master en-suit ? Servant quarter ? Adequate parking.,"Embakasi, Nairobi",3,12000000
727,"-3 Bedroom double storey , -Master en-suite, -Spacious kitchen, -Laundry area, -Lounge cum dining, -Big terrace, -Mature garden, ...","Pan African Insurance road, Runda, Nairobi",3,77000000
731,"Exquisite homes in a gated compound with lovely spacious balconies overlooking the Oloolua forest, on your way to Kiserian. This ...","Karen, Nairobi",3,7000000
739,>located 200 metres from Tarmac >gated community >fully fenced >water and electricity on site >ready title deed >for more details...,"Magadi Rd Kajiado County, Ongata Rongai, Nairobi",3,5800000
766,"This property for sale in Nairobi Buruburu area is well maintained and has a current rental income of Kes 37, 000. The...","Ol Pogoni Rd Uhuru, Buruburu, Nairobi",3,8200000
771,"This is a classic 3 bedroom master en suite in Ongata Rongai near the Thorn Tree School, It is in a serene...","Ongata Rongai, Nairobi",3,6800000
774,The property to let on Mombasa road is in a secure gated community. The house has a self contained servant quarter. Specification...,"Musau Rd Mlolongo, Mlolongo, Nairobi",3,11900000
781,Spacious 3 bedroom for sale in Kileleshwa. Property features: -Modern kitchen. -Spacious master bedroom. Asking 20m.,"Kileleshwa, Nairobi",3,20000000
789,"Situated in an established neighborhood, is this spacious 3 bedroom bungalow nestled on an eighth of an acre. It comprises of: -M...",,3,5800000
791,"This is a 3 bedroom house in ongata rongai rimpa going for 5. 7m ono The house is in a gated community,...","Rimpa Rd Kajiado County, Ongata Rongai, Nairobi",3,5700000
792,"Three bedroomed maisonette for sale in South B, next to Railway Training Institute Features: Master en-suite Master bedroom has a...","South B, Nairobi",3,12500000
808,"An elegant 3 bedroom apartment with good natural lighting; master en-suite With an open-plan kitchen, living room with a fireplac...","Runda, Nairobi",3,80000000
809,"A well located 3 bedroom bungalow at Kiamumbi estate for Sale, spacious lounge with good lighting, plot size 1/8 acre , large...","Driveway-Kiamumbi estate, Kiamumbi, Nairobi",3,12000000
843,These are 3 bedroom maisonettes master en-suite with Dsq located in Donholm off the Outering highway. Close proximity to a shoppi...,"Donholm, Nairobi",3,15000000
854,These are 3 bedroom maisonettes master en-suite with Dsq located in Donholm off the Outering highway. Close proximity to a shoppi...,"Donholm, Nairobi",3,15000000
864,This is a new 3 bedroom 2 en suite in Ongata Rongai. It is in a complex of nice residential houses. Each...,"Ongata Rongai, Nairobi",3,5300000
869,Elegant 3 bedroom maisonette with ensuite master bedroom and DSQ located in Banque Estate off Mombasa Road and the New Likoni Lin...,"Mombasa Rd, Nairobi",3,20000000
871,"a 3 bedroom bungalow all master ensuite, with the following amenities. dsq, spacious lounge with fire place, in build closets, we...","muthaiga road., Muthaiga, Nairobi",3,250000000
882,This is a 3 bedroom 2 en suite in Ongata Rongai near the tarmac. It is in a gated community of 6...,"Ongata Rongai, Nairobi",3,5400000
884,"We have been authorized to sell a 3 bedroom house in Rongai, nkoroi area. The house is in a gated community and...","Unnamed Road Kajiado County, Ongata Rongai, Nairobi",3,11000000
885,"Neat-cozy 3bedroomed bungalow, master en-suite, ample and secure parking, magadi rd, 800m from main rd, close to social amenities","Magadi rd, Ongata Rongai, Nairobi",3,5800000
888,3 bedroom spacious house for sale in Syokimau buld on 50*100 plot in a gated community. Selling 9. 5m.,"Syokimau, Nairobi",3,9500000
891,"~3 Bedroom, monthly rental income of 25K. ~Price 6. 9m location: Rongai Arap Moi Stage.","Magadi Rd Nairobi, Ongata Rongai, Nairobi",3,6900000
894,"The house is located in a gated community, 3 bedrooms with DSQ, two ensuite. Each house has its own compound and sits...","Syokimau, Nairobi",3,13000000
902,This is a three bedroom house on a 50 by 100 plot it has the following features specious kitchen and dining area...,"Queens Ln Uthiru, Uthiru, Nairobi",3,10000000
907,A uniquely designed 3 br Bungalows in a serene gated community located along Kenyatta rd 100 meters off tarmac and 10 minutes...,"Kenyatta, Nairobi",3,3550000
927,Very beautiful 3 BR House in Ongata Rongai. All rooms are very spacious . The compound is also very spacious. The finishing...,"Ongata Rongai, Nairobi",3,7500000
934,These exquisite 3 & 4 bedroom Mediterranean styled villas are built in a secure gated community along Kiambu road with the follow...,"Kiambu Road, Nairobi",3,30000000
936,"The Bungalow is 2002 build, on a gated community, off Amboseli Lavington West, next to a small shopping, named North End, it...","Amboseli road, Lavington, Nairobi",3,28000000
938,"Strategically located along Mombasa road, 15 minutes drive to Jomo Kenyatta International Airport. Gateway mall stands 50 meters ...","Syokimau, Nairobi",3,12500000
945,Very prime 1 acre land with an old house on the very sought after area of old muthaiga walking distance from the...,"MUTHAIGA ROAD, Muthaiga, Nairobi",3,265000000
948,Exclusive 3 bedrooms mansion with amazing decors and finishing it has a servant quarters Ample parking space with tight security ...,"SOUTH C, South C, Nairobi",3,19000000
957,"A 3 bedroom stand alone massionate in half an acre land in Runda for sale. Master ensuite with a a bathtub, with...","Runda Grove Kitisuru, Runda, Nairobi",3,80000000
959,3 bedroom beautiful and stunning mansionate located in a secure and serene environment of the famous Nyayo Embakasi estate. Locat...,"Resolving address..., Nyayo, Nairobi",3,12500000
992,"This 3 bedroom maisonette is appx 500mtrs from Mombasa Road. It feature; master bedroom ensuite, spacious lounge, dining area and...","Mombasa Road, Syokimau, Nairobi",3,12000000
994,"This 3 bedroom maisonette is appx 500mtrs from Mombasa Road. It feature; master bedroom ensuite, spacious lounge, dining area and...","Mombasa Road, Syokimau, Nairobi",3,12000000
995,"3 bed-master ensuite maisonette. Detached self-contained servant quarter, In a gated community of houses. Very reliable water and...","Donholm, Nairobi",3,11500000
1003,Onyonka Estate - Langata A 3 bedroom Maisonette with separate Servant Quarter within a gated community. The house has elegant fin...,"Spacious 3BRM Maisonette with separate SQ within Onyonka Estate, in Langata FOR SALE!, Langata, Nairobi",3,15500000
1005,"A spacious Maisonette located in the urban sprawl that is South B, opposite St. Teresa Girls' High School - with a Servant's...","3 Bedroom Maisonette with SQ and Shops in Plainsview Estate, South B, South B, Nairobi",3,19000000
1024,"This charming, amazing split-level bungalow is located in the suburb of Old Runda- in a serene and quiet area. Sitting on a...",,3,69000000
1041,3 bedroom house with a servant quarter on an 1/8 of an acre for sale in a gated community in Lavington West.,"Lavington, Nairobi",3,19000000
1042,"Very spacious, modern, all ensuite with DSQ. 3 and 4 bedroom apartments all esuite, very spacious and secure. Other features incl...","Kileleshwa, Nairobi",3,25500000
1044,This is a nice 3 bedroom master en suite in Ongata Rongai. It is in a gated community in Laiser Hill behind...,"Ongata Rongai, Nairobi",3,14000000
1057,10 Meters from main road 3 Bedroom 8M,"Magadi Rd Nairobi, Ongata Rongai, Nairobi",3,8000000
1061,Impressive 3 Bedroom House on ½ acre in Karen. It also has a great potential as a redevelopment site? (e. g two...,"Dagoretti Rd, Nairobi, Kenya, Karen, Nairobi",3,50000000
1062,This development (Situ Development) on 29. 4 Acres of land is nestled in the scenic ravine of the Mbagathi and Ololua Ridges...,"Karen, Nairobi",3,41500000
1065,This 3 Bedroom maisonette on 1/8 acre is located 150m from Namanga road in a gated community. The master is en-suite and...,"Mlolongo, Nairobi",3,14000000
1078,"Its a 3bdrm maisonette with a Dsq up for sale in the suburb areas of Nairobi south c , has a separate...","mgugani  rd, South C, Nairobi",3,14000000
