,desc,location,size,value
196,"This one of a kind Maisonettes is the most impressive, up market residence in Syokimau. This stylish residence is nestled on a large level block in a desirably tranquil cul-de-sac location in Syokimau.
The floor plan encompasses three spacious bedrooms, a sleek and stylish kitchen, and an outside door that has a pergola veranda. The master bedroom, complete with walk-in robe and ensuite.
Perfect for a modern family, this home is ideally positioned to enjoy privacy, peace and comfort while still with close proximity Syokimau shopping centre.
The houses come complete with a spacious living rooms, a welcoming kitchen, three bathrooms, 3 bedrooms with stunningly large sized windows, 1 private balcony and an accessible roof top intimately integrated into the architecture. The open roof top spans almost the entire length of the house providing views to the front, side, and rear yards and retains the value of peaceful living while giving you a view of the surrounding, it exudes modern elegance. This massive space has plenty of potential for the savvy investor or first home buyer.
Other special highlights include a charmingly private garden and parking area.","Syokimau, Athi River",3,13000000
203,"3 bedroom Bungalow for sale, 600 m from Magadi Road near Masai Lodge Bus stage on 1/8th acre
Features
3 Bedroom units,
2 Ensuite
Ready title.
Asking 8.5 M","Ongata Rongai, Kajiado North",3,8500000
209,House located at acacia next to kitengela international school,"Kitengela, Kajiado North",3,7950000
214,"3 bedroom apartment at jacaranda gardens, kamiti rd.
Spacious, master ensuite,
Fitted wardrobe,
Open plan kitchen,
Safaricom fiber internet,
Dstv dish inbuilt cables plug and play ready,
Ample parking.
Cabro paved ways,
Mature gardens,
Swimming pool,
Children play ground,
2 boreholes,
24 hrs security,
Card access gates","Kahawa West, Kiambu",3,11300000
217,">gated community of 5 units
>200 metres from Tarmac
>manicured garden
>serene environment
>good environment
>security 24/7
>freehold title deed
>large living room
>large windows for natural lighting
>open modern kitchen
>all master ensuite","Ongata Rongai, Kajiado North",3,5600000
234,"Three bedroom house, master bedroom, self contained with car port.
Tiled floors, sitting room with bar, fitted closets, wall units and kitchen cabinets, electricity connected water available in neighborhood available for sale at Kakamega county Eshisiru centre",Lurambi,3,5000000
235,A 3 bedroom house for sale in an own compound gated community along Magadi road approximately 400 meters from the main road near Lemelepo.,"Ongata Rongai, Kajiado North",3,6500000
236,"KEY DETAILS
•	Located at Buru Buru farmers scheme 3.6 Kilometers off Kangundo Rd
•	Sitting on 0.24 Acre plot
•	Comes with a detached guard house
•	Has a car port for at least 2 cars
•	Cabro paved parking
•	Landscaped Gardens with a sitting area
•	Ample water storage
•	Proximity to schools, major Hospitals, shopping center and entertainment areas
•	Built Up Area – 4642.16 Sq ft
PROPERTY DESCRIPTION
A nicely designed 3 Bedroom double storey house (Master ensuite ) with a balcony access sitting on 0.24 Acre plot located 3.6 Kilometers off Kangundo road at Buru Buru farmers Scheme.
Features
Lounge with fireplace
Separate dining area with a service hatch to kitchen
Fitted kitchen with pantry
2 bathrooms
3 bedrooms
Cloak Room
Family room
Access to four balconies
Safe haven to bedrooms
Amenities
Ample Parking, a well maintained garden, water tanks and a borehole
Selling Price :Kshs.14 Million","Kangundo Area, Kangundo",3,14000000
244,"Its a lovely 3 bedroom bungalow master en suite in Ongata Rongai. There are three houses in each court but each on its own compound. Each house nests on 1/8 acre. The rooms are spacious with large windows to accomodate sufficient light and fresh air. The houses have quality finishes and fittings. Water and electricity connected
Other amenities include:
Inbuilt wardrobes
Modern kitchen with granite surfaces
Ample parking","Ongata Rongai, Kajiado North",3,7600000
245,">it is in a gated community of 6 houses
>fully fenced with a perimeter wall
>large living and dinning room
>large windows for natural lighting
>large modern kitchen
>2 bedroom and master ensuite
>1 bedroom sharing toilet and washroom
>sitting on 1/8th acre plot
>water and electricity on site
>it has freehold title","Ongata Rongai, Kajiado North",3,5600000
248,"A beautiful 3 bedroom Maisonette (master En suite) with a servant quarter located off Thika Superhighway opposite NIBS College in a gated community of 12 units sitting on an expansive land.
Ample parking, spacious rooms, electric fence, executive high quality finish, secure, quiet and exclusive neighborhood. An ideal family home.
Selling price @ 16M.",Ruiru,3,16000000
252,"An elegant 3-bedroom maisonette is available for sale in Membley with the following features:
•	All rooms ensuite
•	2 km from the Thika Superhighway
•	study room
•	Spacious living room
•	Spacious & modern kitchen
•	Underground and water roof tanks.
•	Walled
•	Access to social amenities",Ruiru,3,17000000
263,"This is a newly constructed 3 bedroom bungalow loacted in Kitengela, New Valley estate.
It is situated 1 Km away from the main Kitengela-Namanga road.
It is sitting on an eighth of an acre.
It has a sitting area, separate dining and a closed kitchen fitted with cabinets.
The master bedroom is ensuite as the other two bedroom share a common bathroom and toilet(separate).
The house is surrounded by a perimeter wall ensuring maximum security.
Price is Kshs. 7.9 million.","Kitengela, Kajiado North",3,7900000
282,"3 bedrooms
3 bathrooms
Visitors Cloakroom
Corner Unit
Small community (only 14 houses in the compound)
Good security","Kilimani, Dagoretti North",3,28000000
284,"According to recent statistics, the eastern bypass (especially around Kamakis area) is an area that has seen land appreciate at a 20% appreciation rate annually since the eastern bypass was built. The house is located less than 50 mtrs from the road and less than a 5 min drive from the Thika road super highway.
The area has many amenities and infrastructure such as schools, hospitals and entertainment spots such as Nyama Choma spots that have seen the area develop at such an tremendous rate.
The 3 bedroom maisonette sits on a 1/8 an acre plot, with plenty of space for a children playground,plenty of parking space, entertainment space and for the owner as well to do more development. The house is within a gated community(varsity ville estate. The area has 24hr security and constant water supply.
The houses is located right opposite kamakis on eastern bypass.
The house has its own children playground space, perimeter wall and electric fence.
Property details:-
Lower floor: .
-Has spacious lounge area with large windows for natural lighting and veranda.
Has its own separate dining area .
Has a spacious modern kitchen with inbuilt cabinets and tiled work tops and a separate pantry .
Spacious guest bedroom space that can be used for other purposes .
Guest cloakroom
Has an open laundry area upper floor:
Large 3 bedrooms with the master bedroom en suite
A large cloakroom
Master bedroom with balcony
Tv / study space
•	built up area of approximately 210 sqm
•	built on a precise 50*100 plot of land
•	plenty of space for development, garden, parking space and children play area	- supports 5-7 parking slots
•	perimeter wall
•	electric fence
•	massive water tanks
•	24 hour security
note:
•	this maisonette offers great value at the current offer price. With 20% land appreciation rate annually.
It is ideal for a family looking for a home with plenty of space to call their own or even as an investment. The house 90% done. The wiring and everything is done, only the tiling and finishing is what's left . This gives the owner and opportunity to determine the color themes and kind of finishing they want for their home.",Ruiru,3,18000000
291,"The homes at the nyumba mia estate have been distinctively laid-out in a gated community that provides individual privacy and all the benefits of a greater ambiance and lifestyle.The project this master development 3km from the thika superhighway offers a serene environment for a modern luxurious home.The ultra-modern efficient home design complemented with the use of vibrant hues creates the perfect family home, with each of its 3 bedrooms being en-suite with a separate bath and toilet being available for guests. The sizeable open plan kitchen which is conjoined to the dining room provides ease and comfort of dining while the spacious lounge welcomes rest and relaxation.Modern designthe designer uses of terra-cotta tones, classic lines and selected finishes including ceramic tiled floors and other modern exquisite finishing.Own the last 3 units of the nyumba mia juja phase 2 a project by urithi housing cooperative society ltd.The property is located 3 km from juja town using the juja farm road.it consists of 3 bdrm bungalows with the following features.1. Lounge area2. Kitchen3. Dining area4. 3 bedrooms master ensuite5. Separate bathroom and cloakroom6. Inbuilt wardrobes and kitchen cabinets7. Tiled kitchen tops8. Cable tv, data and intercom connection provisions9. Laundry area.10. Ceramic floor tilescommon features include:1. Manicured lawns.2. Playground and green area3. Commercial area4. The estate street lights5. Perimeter wall6. Manicured internal roads7. Street lighting8. Bio-digester9. Parking areas10. Common gate and gate housedeposit 60% to book and the balance pay within 8 months.","Juja, Kiambu",3,4650000
292,"This is a three bedroom bungalow house with 2 shops facing the road.
It is located in Komarock sector 3
ample parking within the estate.
It also has a compound between the house and the shops.","Koma Rock, Kangundo",3,7500000
294,"The house sits on a quarter acre piece of land.It near the PCEA Muthatari Church,about 300m from the tarmac rd and near a petrol station just after the Kavingaci River bridge.
Its a three bedroom modern house,master en suite with in built wardrobes and the other two rooms share the toilet and bathroom.
The rooms are finely finished and very spacious,with tiled floor.
The house has a regular supply of fresh water which is complemented by an external storage of about 10,000 litres.
There is a spacious ground with beautiful Landscaping work,lawns and flowers.
There are 4 one bedroom self contained rental units in the compound which are served by a separate gate and a security wall separating them from the main house.","Embu Siakago Rd, Embu West",3,12500000
304,"1. Located off Waiyaki
Way at Sigona near KALRO HQ at Kikuyu about 300 meters from the road to KALRO.
2. The immediate
environment is built up with beautiful residential homes, several public and
private schools.
3. Water and
electricity connections already done. The plot is fully green fenced with a
basic gate.
4. The plot has a 3
Bedroom bungalow with a detached DSQ. The compound is currently being let at
Ksh 25,000.
Viewing can be
arranged on request. A copy of the title and mandate to sell are available on
request. 
Approximate location
on Gmaps is -1. show me . show me .
The price is Ksh 5.5M.","Kikuyu Town, Kabete",3,5500000
